Date,port_ret,VaR,ES,exceed
2016-10-31,0.0024063758502844146,-0.009488616686973608,-0.01311326551245484,0
2016-11-01,-0.004287964384827203,-0.009488616686973608,-0.01311326551245484,0
2016-11-02,-0.004060107316211592,-0.009488616686973608,-0.01311326551245484,0
2016-11-03,-0.003434811413640826,-0.009488616686973608,-0.01311326551245484,0
2016-11-04,-0.0006866471422978249,-0.009488616686973608,-0.01311326551245484,0
2016-11-07,0.011414815528512368,-0.009488616686973608,-0.01311326551245484,0
2016-11-08,0.001542286602884524,-0.009488616686973608,-0.01311326551245484,0
2016-11-09,-0.005697797221566936,-0.00940543808355028,-0.013097455513916972,0
2016-11-10,-0.007531775703230825,-0.00940543808355028,-0.013097455513916972,0
2016-11-11,-0.00460158449263165,-0.00940543808355028,-0.013097455513916972,0
2016-11-14,-0.00347421782685553,-0.00940543808355028,-0.013097455513916972,0
2016-11-15,0.008201047549710294,-0.00940543808355028,-0.013097455513916972,0
2016-11-16,-0.0009391900849601287,-0.00940543808355028,-0.013097455513916972,0
2016-11-17,0.00011350420622352475,-0.00940543808355028,-0.013097455513916972,0
2016-11-18,-0.004205642636755547,-0.00940543808355028,-0.013097455513916972,0
2016-11-21,0.006004522491079967,-0.00940543808355028,-0.013097455513916972,0
2016-11-22,0.004184728175526398,-0.00940543808355028,-0.013097455513916972,0
2016-11-23,-0.00489495797080014,-0.00940543808355028,-0.013097455513916972,0
2016-11-25,0.0017426846249318784,-0.00940543808355028,-0.013097455513916972,0
2016-11-28,0.00012617506051093574,-0.00940543808355028,-0.013097455513916972,0
2016-11-29,0.001689335114944901,-0.00940543808355028,-0.013097455513916972,0
2016-11-30,-0.006559463699425838,-0.00940543808355028,-0.013097455513916972,0
2016-12-01,-0.0074853470873046946,-0.00940543808355028,-0.013097455513916972,0
2016-12-02,0.0028494892248709935,-0.00934789808726022,-0.013071196917093303,0
2016-12-05,0.005565651251797532,-0.00934789808726022,-0.013071196917093303,0
2016-12-06,0.0033288302372552203,-0.00934789808726022,-0.013071196917093303,0
2016-12-07,0.01038323732573515,-0.00934789808726022,-0.013071196917093303,0
2016-12-08,0.000637524920664656,-0.00934789808726022,-0.013071196917093303,0
2016-12-09,-0.0015135142874896368,-0.00934789808726022,-0.013071196917093303,0
2016-12-12,-0.002832958446708722,-0.00934789808726022,-0.013071196917093303,0
2016-12-13,0.005437557342375332,-0.009242835996139565,-0.013017467721363054,0
2016-12-14,-0.012542949505856549,-0.009242835996139565,-0.013017467721363054,1
2016-12-15,0.0005679188265724222,-0.00934789808726022,-0.013101838442784485,0
2016-12-16,-0.000981263101163199,-0.00934789808726022,-0.013101838442784485,0
2016-12-19,0.003113257307483297,-0.00934789808726022,-0.013101838442784485,0
2016-12-20,0.001249486806553124,-0.00934789808726022,-0.013101838442784485,0
2016-12-21,-0.000728042973549281,-0.00934789808726022,-0.013101838442784485,0
2016-12-22,-0.0039457265329937985,-0.00934789808726022,-0.013101838442784485,0
2016-12-23,0.0028285653591183513,-0.00934789808726022,-0.013101838442784485,0
2016-12-27,0.002004844049441845,-0.00934789808726022,-0.013101838442784485,0
2016-12-28,-0.0011214998725771474,-0.00934789808726022,-0.013101838442784485,0
2016-12-29,0.00480246580887983,-0.00934789808726022,-0.013101838442784485,0
2016-12-30,-0.0030773558261455447,-0.00934789808726022,-0.013101838442784485,0
2017-01-03,0.006570792361505651,-0.00934789808726022,-0.013101838442784485,0
2017-01-04,0.007193639819554676,-0.00934789808726022,-0.013101838442784485,0
2017-01-05,0.006105832139690293,-0.00934789808726022,-0.013101838442784485,0
2017-01-06,-0.002599887602705464,-0.00934789808726022,-0.013101838442784485,0
2017-01-09,0.0011465708696734578,-0.00934789808726022,-0.013101838442784485,0
2017-01-10,0.0025913138443736106,-0.00934789808726022,-0.013101838442784485,0
2017-01-11,0.004040655115391589,-0.00934789808726022,-0.013101838442784485,0
2017-01-12,-0.0005747148232783661,-0.00934789808726022,-0.013101838442784485,0
2017-01-13,0.0014541531018739118,-0.00934789808726022,-0.013101838442784485,0
2017-01-17,0.0005675147765332178,-0.00934789808726022,-0.013101838442784485,0
2017-01-18,-0.0036037542800216316,-0.00934789808726022,-0.013101838442784485,0
2017-01-19,-0.0036389188839742737,-0.00934789808726022,-0.013101838442784485,0
2017-01-20,0.002612592826423843,-0.00934789808726022,-0.013101838442784485,0
2017-01-23,0.004028806329936352,-0.00934789808726022,-0.013101838442784485,0
2017-01-24,0.002832937150272774,-0.00934789808726022,-0.013101838442784485,0
2017-01-25,0.0030702543325284992,-0.00934789808726022,-0.013101838442784485,0
2017-01-26,-0.002129753508920529,-0.009242835996139565,-0.012979673759976287,0
2017-01-27,0.0003565209799140656,-0.009242835996139565,-0.012979673759976287,0
2017-01-30,-0.0051423023296975345,-0.009242835996139565,-0.012979673759976287,0
2017-01-31,0.0038454449912112554,-0.009242835996139565,-0.012979673759976287,0
2017-02-01,9.611397686276613e-05,-0.009242835996139565,-0.012979673759976287,0
2017-02-02,0.0009267293140537425,-0.009242835996139565,-0.012979673759976287,0
2017-02-03,0.00477544611142211,-0.009046759393611187,-0.012898453277205546,0
2017-02-06,0.0006131695440320106,-0.009046759393611187,-0.012898453277205546,0
2017-02-07,2.331007057132517e-05,-0.009046759393611187,-0.012898453277205546,0
2017-02-08,0.004021514718015262,-0.009046759393611187,-0.012898453277205546,0
2017-02-09,0.001119960230557271,-0.009046759393611187,-0.012898453277205546,0
2017-02-10,0.0035180304055857925,-0.009046759393611187,-0.012898453277205546,0
2017-02-13,0.0012981850826022656,-0.009046759393611187,-0.012898453277205546,0
2017-02-14,0.00021034465197983243,-0.009046759393611187,-0.012898453277205546,0
2017-02-15,0.0034967983781860057,-0.009046759393611187,-0.012898453277205546,0
2017-02-16,0.0010423858651651963,-0.009046759393611187,-0.012898453277205546,0
2017-02-17,0.00044087790147268047,-0.009046759393611187,-0.012898453277205546,0
2017-02-21,0.004014300183565911,-0.009046759393611187,-0.012898453277205546,0
2017-02-22,0.00024202730670547234,-0.009046759393611187,-0.012898453277205546,0
2017-02-23,0.0009467375182271587,-0.009046759393611187,-0.012898453277205546,0
2017-02-24,0.0007253070929451599,-0.009046759393611187,-0.012898453277205546,0
2017-02-27,-0.00038973792988800104,-0.009046759393611187,-0.012898453277205546,0
2017-02-28,-0.0034005831272765907,-0.009046759393611187,-0.012898453277205546,0
2017-03-01,0.0055528497096464235,-0.009046759393611187,-0.012898453277205546,0
2017-03-02,-0.008112428234126168,-0.009046759393611187,-0.012898453277205546,0
2017-03-03,0.002289574904216607,-0.009046759393611187,-0.012898453277205546,0
2017-03-06,-0.0034991894648563338,-0.009046759393611187,-0.012898453277205546,0
2017-03-07,-0.0037162754993941283,-0.009046759393611187,-0.012898453277205546,0
2017-03-08,-0.00431770379843216,-0.009046759393611187,-0.012898453277205546,0
2017-03-09,-0.003084457448161382,-0.009046759393611187,-0.012898453277205546,0
2017-03-10,0.00497541689846509,-0.009046759393611187,-0.012898453277205546,0
2017-03-13,0.0017599562603278218,-0.009046759393611187,-0.012898453277205546,0
2017-03-14,-0.003027507782184413,-0.009046759393611187,-0.012898453277205546,0
2017-03-15,0.013664349990978764,-0.009046759393611187,-0.012898453277205546,0
2017-03-16,0.0008965611721516997,-0.009046759393611187,-0.012898453277205546,0
2017-03-17,0.0016840603290231848,-0.009046759393611187,-0.012898453277205546,0
2017-03-20,0.0019991900762237336,-0.009046759393611187,-0.012898453277205546,0
2017-03-21,-0.006619222186993401,-0.00884283549905271,-0.012853095404402257,0
2017-03-22,0.002909069335441772,-0.00884283549905271,-0.012853095404402257,0
2017-03-23,0.00016040344432921572,-0.00884283549905271,-0.012853095404402257,0
2017-03-24,0.001687892368159638,-0.00884283549905271,-0.012853095404402257,0
2017-03-27,0.0018153040956202515,-0.00884283549905271,-0.012853095404402257,0
2017-03-28,0.001969720912374573,-0.00884283549905271,-0.012853095404402257,0
2017-03-29,0.002769609628229086,-0.00884283549905271,-0.012853095404402257,0
2017-03-30,-0.0017996986196369136,-0.00884283549905271,-0.012853095404402257,0
