date,port_ret,sigma_ewma,VaR,ES,exceed
2024-07-29,-0.001278611548977182,0.007254981967112081,-0.012518546923911796,-0.016518904447436332,0
2024-07-30,-0.00034441502604182217,0.007040935193007024,-0.01216545449896548,-0.016300010764844015,0
2024-07-31,0.015081066266597887,0.006826961226725048,-0.011779992679775553,-0.01586253850319458,0
2024-08-01,-0.013484150797571925,0.0075800573348745685,-0.012822194692699483,-0.01723090273663894,1
2024-08-02,-0.008811305321642093,0.00805724347478008,-0.013760694579726989,-0.018456989413593923,0
2024-08-05,-0.01917322832268692,0.008104465938940387,-0.0140030420556232,-0.018882046280846783,1
2024-08-06,-3.701987636178794e-05,0.00915413497414973,-0.015816679099107844,-0.021102083564716774,0
2024-08-07,-0.0038664410089973567,0.008875267777691495,-0.015334847340006277,-0.02077975316065772,0
2024-08-08,0.01574451935984761,0.008656853781989654,-0.014937491336924584,-0.01978153445276449,0
2024-08-09,0.004284831139138301,0.009236776697037806,-0.015938154365060523,-0.02111052207639009,0
2024-08-12,0.0023460233198062674,0.009016681640123486,-0.015399286686661497,-0.020850236613524774,0
2024-08-13,0.012206126511514537,0.008760864366967682,-0.014768029354157082,-0.019789651932598306,0
2024-08-14,-0.00024930231306152795,0.009004829329527888,-0.015558706120193095,-0.02097427592434364,0
2024-08-15,0.010327437671487916,0.00873071951658556,-0.01491090161356639,-0.02000601528229676,0
2024-08-16,0.0064809709208840105,0.008834664318023567,-0.015307310055286778,-0.020550271726809777,0
2024-08-19,0.007722516998946938,0.008711394551968699,-0.014735930357195984,-0.019556811667781206,0
2024-08-20,-0.0015160762995592436,0.008655248550192373,-0.014954694160397906,-0.020163075670837572,0
2024-08-21,0.00445537705489546,0.008399787917467672,-0.01420882604141113,-0.01912435383005352,0
2024-08-22,-0.009648511990504594,0.008216694829248989,-0.013850732684553547,-0.018595338057410166,0
2024-08-23,0.01390520297408282,0.008309564158236056,-0.014191624571113457,-0.019217370588967345,0
2024-08-26,-0.0031733687098938756,0.008746839731861864,-0.014938432785942028,-0.020159927926661412,0
2024-08-27,0.0003389377686060513,0.00851592561706129,-0.014694318320981338,-0.019658579109428042,0
2024-08-28,-0.0055108751030815695,0.008256913618117893,-0.01397387223092997,-0.019040819601692925,0
2024-08-29,0.0012664135514254826,0.00811838714347517,-0.014008361545594742,-0.018865031640369154,0
2024-08-30,0.0012657458018975332,0.007877178772863824,-0.013453168143990626,-0.01856171228400082,0
2024-09-03,-0.012964337475450838,0.007643498900410615,-0.012884506756586311,-0.017213227575357627,1
2024-09-04,0.0010765829234402613,0.008062390072725726,-0.013769484280904116,-0.01842733214014311,0
2024-09-05,0.001751137480507703,0.007821224169601697,-0.013265781931416514,-0.01814114192737315,0
2024-09-06,-0.013598643750224626,0.00759508022400227,-0.012971381539872399,-0.017772773475862882,1
2024-09-09,0.006968157802918096,0.008082048979263857,-0.013708173681384429,-0.018476456413843788,0
2024-09-10,0.002258790172629588,0.008019579674210417,-0.013696369844105787,-0.018271631455810334,0
2024-09-11,0.005749512381128197,0.007794932112891452,-0.013221187289544191,-0.017801633250978912,0
2024-09-12,0.007420589103783792,0.007687569329973942,-0.013264980922676525,-0.01748735187399347,0
2024-09-13,0.007093149805330934,0.007671812525720263,-0.013012360952454022,-0.01721654641092989,0
2024-09-16,0.0031760371530567544,0.007638329099591245,-0.013197642438392564,-0.017625554407266437,0
2024-09-17,-0.0006975816166818194,0.007446385691561945,-0.012901920261922247,-0.0172173727301963,0
2024-09-18,-0.00477019302906756,0.007221560598801654,-0.012173253053435891,-0.016109467963202794,0
2024-09-19,0.014479594349376013,0.007098391770345485,-0.012039767080855872,-0.016270594563415397,0
2024-09-20,-0.0020886325179768073,0.0077423158636895535,-0.013222840326655896,-0.017379470189019693,0
2024-09-23,0.0014244025418344575,0.007523868073329011,-0.012999874617964237,-0.017560137029331756,0
2024-09-24,0.008013270848086063,0.007303000115968716,-0.0126014027397341,-0.016929973234638306,0
2024-09-25,-0.005654445775610029,0.007347552832970709,-0.012462375645821037,-0.016427945118161053,0
2024-09-26,0.010242719684905477,0.007257114171422205,-0.012394180709038978,-0.016641240062013455,0
2024-09-27,-0.0008838913198089826,0.0074699773844267145,-0.012635986792937145,-0.016897709264017357,0
