date,symbol,MES_expanding,LRMES_proxy,market_tail_q,market_cap_E,debt_D,debt_source,SRISK
2015-03-11,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-11,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-11,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-11,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-11,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-12,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-12,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-12,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-12,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-12,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-13,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-13,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-13,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-13,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-13,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-16,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-16,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-16,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-16,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-16,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-17,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-17,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-17,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-17,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-17,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-18,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-18,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-18,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-18,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-18,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-19,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-19,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-19,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-19,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-19,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-20,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-20,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-20,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-20,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-20,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-23,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-23,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-23,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-23,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-23,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-24,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-24,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-24,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-24,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-24,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-25,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-25,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-25,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-25,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-25,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-26,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-26,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-26,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-26,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-26,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-27,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-27,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-27,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-27,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-27,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-30,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-30,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-30,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-30,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-30,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-03-31,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-03-31,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-03-31,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-03-31,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-03-31,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-01,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-01,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-01,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-01,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-01,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-02,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-02,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-02,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-02,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-02,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-06,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-06,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-06,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-06,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-06,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-07,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-07,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-07,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-07,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-07,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-08,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-08,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-08,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-08,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-08,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-09,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-09,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-09,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-09,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-09,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-10,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-10,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-10,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-10,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-10,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-13,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-13,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-13,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-13,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-13,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-14,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-14,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-14,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-14,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-14,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-15,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-15,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-15,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-15,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-15,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-16,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-16,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-16,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-16,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-16,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-17,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-17,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-17,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-17,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-17,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-20,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-20,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-20,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-20,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-20,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-21,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-21,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-21,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-21,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-21,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-22,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-22,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-22,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-22,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-22,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-23,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-23,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-23,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-23,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-23,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-24,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-24,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-24,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-24,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-24,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-27,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-27,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-27,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-27,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-27,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-28,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-28,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-28,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-28,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-28,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-29,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-29,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-29,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-29,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-29,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-04-30,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-04-30,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-04-30,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-04-30,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-04-30,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-05-01,BAC,-0.029690906814168402,0.41400048828424196,-0.016214886729031264,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-05-01,GS,-0.028380525270344254,0.40001429848974845,-0.016214886729031264,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-05-01,JPM,-0.025952006613316196,0.37320523409625483,-0.016214886729031264,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-05-01,MS,-0.03434642667582117,0.4611056186079068,-0.016214886729031264,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-05-01,WFC,-0.023877751105422926,0.3493604780731767,-0.016214886729031264,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-05-04,BAC,-0.029690906814168402,0.41400048828424196,-0.0161644114400179,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-05-04,GS,-0.028380525270344254,0.40001429848974845,-0.0161644114400179,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-05-04,JPM,-0.025952006613316196,0.37320523409625483,-0.0161644114400179,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-05-04,MS,-0.03434642667582117,0.4611056186079068,-0.0161644114400179,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-05-04,WFC,-0.023877751105422926,0.3493604780731767,-0.0161644114400179,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-05-05,BAC,-0.029690906814168402,0.41400048828424196,-0.0161644114400179,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-05-05,GS,-0.028380525270344254,0.40001429848974845,-0.0161644114400179,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-05-05,JPM,-0.025952006613316196,0.37320523409625483,-0.0161644114400179,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-05-05,MS,-0.03434642667582117,0.4611056186079068,-0.0161644114400179,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
2015-05-05,WFC,-0.023877751105422926,0.3493604780731767,-0.0161644114400179,305159816507.88873,424136998912.0,yfinance_totalDebt,0.0
2015-05-06,BAC,-0.029690906814168402,0.41400048828424196,-0.0161644114400179,416048216952.5144,763981987840.0,yfinance_totalDebt,0.0
2015-05-06,GS,-0.028380525270344254,0.40001429848974845,-0.0161644114400179,274580133543.13348,731217985536.0,yfinance_totalDebt,0.0
2015-05-06,JPM,-0.025952006613316196,0.37320523409625483,-0.0161644114400179,901671796335.0393,1148076032000.0,yfinance_totalDebt,0.0
2015-05-06,MS,-0.03434642667582117,0.4611056186079068,-0.0161644114400179,290325576149.1118,467027984384.0,yfinance_totalDebt,0.0
