date,FROM_SPY,TO_SPY,NET_SPY,FROM_QQQ,TO_QQQ,NET_QQQ,FROM_IWM,TO_IWM,NET_IWM,FROM_EFA,TO_EFA,NET_EFA,FROM_EEM,TO_EEM,NET_EEM,FROM_TLT,TO_TLT,NET_TLT,FROM_LQD,TO_LQD,NET_LQD,FROM_GLD,TO_GLD,NET_GLD
2016-05-13,2.71207713137488,303.21940752216096,300.5073303907861,85.43901674426101,3.165382487473165,-82.27363425678784,76.21506705616711,1.4590961795905197,-74.7559708765766,74.40612209474335,16.760173840167255,-57.6459482545761,68.61831478757249,8.841126047947778,-59.777188739624705,16.268407879564418,77.49488337212733,61.22647549256291,77.03838737973003,3.0223654911351048,-74.01602188859492,14.52212228334412,1.257080416155298,-13.26504186718882
2016-05-20,2.7751827054326936,303.38927194883433,300.6140892434016,85.45866754339968,3.3035044672691134,-82.15516307613058,76.20598072545738,1.3792005157054879,-74.82678020975189,74.54302300961584,16.83309426605416,-57.709928743561676,68.62827000727148,8.917314804067093,-59.71095520320439,16.559525473122576,77.48403735054774,60.92451187742516,76.93040972214355,3.343559429528881,-73.58685029261467,14.834807456682581,1.285883861118932,-13.548923595563648
2016-05-27,2.8295063258483077,303.41775493606497,300.5882486102167,85.5470206506538,3.244113098787672,-82.30290755186613,76.2658743356885,1.2689880921710315,-74.99688624351747,74.49731619784956,17.08871173962268,-57.408604458226876,68.55765638218202,9.262564866937478,-59.295091515244536,16.69281926422538,77.0485585560908,60.35573929186542,76.77312807775365,3.586176382271889,-73.18695169548177,14.905262070524348,1.1517156327790312,-13.753546437745317
2016-06-06,2.773245523506678,302.92143602627203,300.1481905027654,85.45794618271215,3.3159780875030815,-82.14196809520907,76.162920776288,1.2295139676944817,-74.93340680859352,74.3081120290013,18.19258764816931,-56.115524380831985,68.88013586132878,8.679304373068357,-60.20083148826043,16.37169384311655,77.41061078974946,61.03891694663291,77.56702831986632,4.027929788788162,-73.53909853107817,15.363199353571467,1.1069212081463375,-14.25627814542513
2016-06-13,2.8918803215775344,302.56774474116185,299.6758644195843,85.4090015751475,3.3369364737547507,-82.07206510139275,76.12308793380537,1.2176035883093428,-74.90548434549602,73.62535328866478,18.95137176015987,-54.67398152850491,69.10296578513312,8.561737007127292,-60.54122877800583,17.048322643966088,77.83037658770155,60.78205394373546,77.59686066426671,3.497898791770038,-74.09896187249667,15.56017234005299,1.393975602629393,-14.166196737423597
2016-06-20,2.857816480052536,302.26741326434495,299.40959678429243,85.25869517692894,3.1051938261009098,-82.15350135082802,75.89214429044384,1.136813402759754,-74.75533088768408,72.29612851287442,19.041504699384397,-53.25462381349002,68.43773643403667,7.980404062604124,-60.45733237143254,18.088858855933704,76.82324317828329,58.734384322349584,77.6930530665393,3.1311996721123796,-74.56185339442693,14.695608730053033,1.7342694412726196,-12.961339288780414
2016-06-27,2.804554746980387,305.8713212504661,303.0667665034857,85.76025491428291,2.7027118432933963,-83.05754307098951,76.56679354495385,1.1618747859865852,-75.40491875896727,71.63832574001803,17.66035453731219,-53.977971202705845,68.941641471043,8.542495915014738,-60.39914555602826,19.67711234289807,77.93910848186539,58.26199613896732,78.32160595790374,4.448481552445238,-73.8731244054585,16.13950111925783,1.5234414709541377,-14.616059648303692
2016-07-05,2.4305627683633264,307.6927296890777,305.2621669207144,85.92176326429825,2.6822497624939756,-83.23951350180427,76.74109643216289,1.2580828392183139,-75.48301359294457,72.29384407329093,16.330129177687155,-55.96371489560377,69.70142942545009,8.261025478341253,-61.440403947108834,19.36747830947719,77.87734176237848,58.509863452901286,78.0359401188011,4.68817317733558,-73.34776694146551,15.743451100669976,1.4458336059813632,-14.297617494688613
2016-07-12,2.4635880575156857,307.8396163701708,305.37602831265514,85.9491272705177,2.781652641209486,-83.16747462930822,76.84037248692717,1.3224337052680508,-75.51793878165911,72.21187730928146,16.325232453571704,-55.88664485570976,69.5674293040754,7.321926215991796,-62.24550308808361,19.574474319548308,78.47707247690816,58.902598157359854,78.18598919886877,4.666616908756191,-73.51937229011257,15.602653998687286,1.660961173545626,-13.94169282514166
2016-07-19,2.525665281579722,308.5917364275702,306.06607114599046,86.26099290155166,2.6430825017372883,-83.61791039981438,76.78452838984703,1.2726039893233552,-75.51192440052367,72.22536958039119,16.181809685239305,-56.04355989515189,69.91438473610798,7.108071056625231,-62.80631367948274,19.37730191511731,79.02600138447217,59.64869946935485,78.35973597046812,4.781512559569452,-73.57822341089867,15.83898196851896,1.6821431390449915,-14.156838829473969
2016-07-26,2.4818807195914747,309.4685136571107,306.98663293751923,86.36080337896685,2.478092139577147,-83.8827112393897,76.84084442872944,1.3004910202216025,-75.54035340850784,72.26521582857839,15.919682549453798,-56.345533279124595,69.91112430526108,7.016773720134563,-62.89435058512652,19.59411374341819,78.9350093477515,59.34089560433331,78.25994071677077,4.832435643082112,-73.42750507368866,15.69913512554807,1.4620601695328181,-14.237074956015253
2016-08-02,2.5136638346383506,308.44276360573974,305.9290997711014,86.31804048841387,2.315664047863547,-84.00237644055032,76.81859373264275,1.295937305599552,-75.5226564270432,72.13779893352304,15.967472730149863,-56.17032620337318,69.89987096990055,7.096617667192842,-62.8032533027077,19.156246894217976,79.12589199405612,59.96964509983815,78.30126035015556,4.8416097204649,-73.45965062969066,15.525883094131672,1.5854012265572042,-13.940481867574468
2016-08-09,2.5182740081293185,308.6865008484362,306.1682268403069,86.32028334580471,2.35176709281839,-83.96851625298632,76.8428417408028,1.1712524763077299,-75.67158926449507,72.0636408289585,16.18299711252765,-55.880643716430846,70.0064024160967,6.718705914443311,-63.28769650165339,19.18837154396472,79.50493418693273,60.31656264296801,78.4710373179501,4.78524910579965,-73.68578821215046,15.587887129189998,1.597331593631177,-13.990555535558821
2016-08-16,2.7058900547938367,308.8209458958345,306.11505584104066,86.32137663731794,2.440131269957585,-83.88124536736035,76.69641573799538,1.1845616047186607,-75.51185413327671,72.07266871375862,16.285476773348837,-55.787191940409784,70.11139271140101,6.43269910595294,-63.67869360544807,19.52004837382712,80.29323856315953,60.77319018933241,78.33164373495876,5.084652354004067,-73.2469913809547,15.970636423682635,1.188366820759164,-14.78226960292347
2016-08-23,2.864427155117477,308.67481238435636,305.8103852292389,86.34291309852742,2.432765897893418,-83.910147200634,76.69622734224664,1.213092262949611,-75.48313507929703,72.01053743104251,16.459590764684606,-55.5509466663579,69.81880173205894,6.352229049232532,-63.46657268282641,19.91609575134066,80.17619314274268,60.26009739140201,78.26634249123816,5.237525690592658,-73.0288168006455,15.914720473521532,1.283856282641384,-14.630864190880148
2016-08-30,2.832623032291292,308.1933375990612,305.3607145667699,86.19643793210815,2.6533192044346294,-83.54311872767353,76.71564782160448,1.2794724546821812,-75.4361753669223,72.10179883371522,16.947106103821408,-55.15469272989381,70.14080574309685,6.439587526151083,-63.70121821694576,19.57123838890159,80.45280194847923,60.88156355957764,78.48923924113488,4.799972973682591,-73.6892662674523,15.917128434535009,1.199321617075171,-14.717806817459838
2016-09-07,2.773891452821829,308.2541121580585,305.48022070523666,86.17013154599219,2.6126033255114707,-83.55752822048072,76.57441889638494,1.2387074833600318,-75.33571141302491,71.96733830900737,16.648129659621183,-55.31920864938619,70.12077318654836,7.080047659776071,-63.04072552677229,19.717556471009274,80.06483707914774,60.34728060813846,78.63822777988267,4.3024509077221555,-74.33577687216051,15.53464585940817,1.2960952278577005,-14.23855063155047
2016-09-14,2.8142499231773015,307.72110222271175,304.9068522995344,86.34343345878942,2.7385278677298883,-83.60490559105953,77.00070323781611,1.2465936860264917,-75.75410955178963,72.18934931853485,16.462745052921036,-55.726604265613815,70.46254720045862,7.11149448276749,-63.351052717691125,18.28716009213925,80.76945468860168,62.48229459646244,78.89826834170013,4.697580410798967,-74.20068793090117,15.973175238133482,1.2213883991918277,-14.751786838941655
2016-09-21,2.9508999680625507,308.5105694572842,305.5596694892216,86.32191770332484,2.6919123117666124,-83.63000539155823,77.05480657357491,1.621170103973674,-75.43363646960124,72.20290858889159,16.172769510765388,-56.0301390781262,70.3599166577132,6.707240173183838,-63.652676484529366,18.618847264960053,81.17143114593385,62.5525838809738,79.16503763307404,4.303813701046456,-74.86122393202758,15.550459257216467,1.0458872428636345,-14.504572014352831
2016-09-28,3.025622042034743,308.1161104341918,305.09048839215706,86.35835071071351,2.6719320440831233,-83.68641866663039,77.09614614538401,1.622134993750579,-75.47401115163343,72.25357811188904,16.229789140152,-56.02378897173704,70.45836745558549,7.121461139722083,-63.3369063158634,18.384459493602243,81.51444207224625,63.12998257864401,79.25462465227405,4.235858539491326,-75.01876611278271,15.671395060109443,0.990815307955272,-14.680579752154172
2016-10-05,3.1601176393562667,307.3901808961159,304.23006325675965,86.22476672257989,2.9558387158715327,-83.26892800670835,76.99493389262784,1.6720885591869794,-75.32284533344087,72.3097757501532,15.928886536826402,-56.38088921332679,70.45266379455641,7.475144301706873,-62.97751949284954,18.45628832957689,82.26984717063742,63.81355884106053,79.39233499801946,4.223228979874273,-75.16910601814519,15.948453049079566,1.024119015730159,-14.924334033349407
2016-10-12,3.116223501756357,307.03452871661534,303.918305214859,86.1612491224013,3.299970859395471,-82.86127826300583,76.89793630207777,1.7743641176930447,-75.12357218438473,72.25912650604289,15.83445008704421,-56.42467641899868,70.39310775585697,7.396619398979764,-62.99648835687721,18.510056417417957,82.23783508502288,63.72777866760492,79.27857370054069,4.2341034610615225,-75.04447023947917,15.988932958336493,0.7933345386182263,-15.195598419718266
2016-10-19,3.197234252301299,307.7518992206522,304.5546649683509,86.22927102345803,3.287065099779727,-82.9422059236783,76.81291753576173,1.6108804875318556,-75.20203704822987,72.26155675398208,15.785336100347731,-56.47622065363434,70.40656425397115,8.10550399804051,-62.30106025593064,19.115293018102403,81.37247227029846,62.25717925219605,79.15270349372774,4.116673793612426,-75.03602970011532,15.841432294769746,0.9871416558112539,-14.854290638958492
2016-10-26,3.2663113087621993,307.5179006829483,304.2515893741861,86.18264849697017,3.231576075856301,-82.95107242111388,76.82379979202007,1.6046622635748338,-75.21913752844523,72.26234023527292,15.974953019873238,-56.287387215399676,70.55850156065581,8.254529848926165,-62.303971711729645,19.101471923038662,81.66944631098029,62.56797438794163,79.2318735791813,4.134661626462274,-75.09721195271902,15.957261721538893,0.9964787888185475,-14.960782932720345
2016-11-02,3.2256395969205043,308.09121802895737,304.86557843203684,86.22375379896997,3.34613267263385,-82.87762112633612,76.94883794129964,1.472139965385371,-75.47669797591428,72.28899870757779,15.882769335775919,-56.40622937180187,70.57098272813691,8.197566370851224,-62.37341635728569,19.21754093207998,81.72445180277734,62.506910870697354,79.22155476266838,3.8671163125520924,-75.35443845011628,15.953698501568098,1.0696124802881073,-14.884086021279991
2016-11-09,3.2752569544772214,306.2070045459399,302.9317475914627,86.26605953284869,3.3546269372864588,-82.91143259556223,76.85185418495469,1.5061349140411067,-75.34571927091358,72.04243206467898,15.482263559367187,-56.56016850531179,69.8287899928703,9.043149630614675,-60.78564036225562,19.119321889361338,82.11946815192172,63.000146262560385,79.55931906322584,3.6319610047064916,-75.92735805851935,15.563636749314426,1.1620616878538776,-14.401575061460548
2016-11-16,2.6963368785502033,305.5641194792414,302.8677826006912,85.79443792696537,2.6231893665070505,-83.17124856045832,76.21825203457985,1.9440939053401696,-74.27415812923968,71.74124596099121,15.26871372594291,-56.4725322350483,69.48648425033635,9.106531826553038,-60.37995242378331,19.676221450187878,81.4166016361362,61.740380185948325,79.14045128020135,3.977336341214326,-75.16311493898702,16.36733668557242,1.2201801864495057,-15.147156499122913
2016-11-23,2.7234392167972974,305.5855364707739,302.8620972539766,85.80771642766388,2.722953736264187,-83.08476269139969,76.15206431147476,2.283433369075257,-73.8686309423995,71.70860905146768,15.173383983866849,-56.53522506760083,69.42741542107471,9.36945545445645,-60.05795996661826,19.99542417218821,80.92389533508307,60.928471162894866,79.06367978437075,4.239327212430577,-74.82435257194017,16.52172294467362,1.1020857677606108,-15.419637176913009
2016-12-01,2.7296136872502554,305.50101562116896,302.7714019339187,85.55040458141931,3.078563011846136,-82.47184156957317,76.14188962822249,2.348973288671754,-73.79291633955073,71.7215533119292,15.019733079292692,-56.70182023263651,69.45669239691372,9.030247203788596,-60.426445193125126,20.092305157557792,81.14647395994028,61.05416880238249,79.05468924650677,4.333006452578147,-74.72168279392862,16.65129985887894,0.9404352513918969,-15.710864607487043
2016-12-08,2.6468796567460746,305.1794030747766,302.5325234180305,85.62399144162055,3.0214140312015694,-82.60257741041897,75.96062098122948,2.456193191453866,-73.50442778977562,71.67294752521693,15.223932160626356,-56.44901536459057,69.47576710007172,8.637201165743045,-60.83856593432868,19.927922896723803,81.54598958675604,61.61806669003224,79.15690555589,4.0619410582911435,-75.09496449759887,16.39400926117231,0.7329701498222919,-15.66103911135002
2016-12-15,2.5154044436242895,304.77351627167343,302.25811182804915,85.650058815967,2.7739911369299493,-82.87606767903705,75.86837329044211,2.3796312401895907,-73.48874205025251,71.59939489139057,15.223193949616695,-56.37620094177388,69.32548827140856,9.355951572113934,-59.96953669929462,19.648996674728714,81.38296141543158,61.733964740702866,79.27320997645236,3.971771022626271,-75.30143895382609,16.62082247282016,0.6407322282523742,-15.980090244567783
2016-12-22,2.523073087872439,305.23587870986984,302.7128056219974,85.66177021620071,2.722426435352431,-82.93934378084828,75.91645721594713,2.543441613629153,-73.37301560231798,71.56830504987795,15.28048958594529,-56.28781546393266,69.5887631318903,9.313246759601887,-60.275516372288415,19.81770147303645,81.36494820412184,61.547246731085394,79.34254467809974,3.8442389833876867,-75.49830569471206,16.44004246392289,0.5539870249394725,-15.886055438983417
2016-12-30,2.4760022882914416,305.08356444574576,302.6075621574543,85.67122948963826,2.68280417222417,-82.9884253174141,75.9524923878863,2.626852971479874,-73.32563941640642,71.45904771521452,15.131156077614659,-56.32789163759986,69.2057106126523,9.786471345880342,-59.41923926677195,19.92861695787923,81.11889546548247,61.19027850760324,79.45277117605094,3.739282365548691,-75.71348881050226,16.566834579508434,0.5436783631454267,-16.023156216363006
2017-01-09,2.464627305660192,304.7391078090337,302.2744805033735,85.56603141659726,2.6478433027358546,-82.9181881138614,75.70567502986255,2.411423174110728,-73.29425185575182,71.29615205679163,15.307508534027813,-55.988643522763816,69.29769782313276,10.068401589619715,-59.229296233513054,19.934779137724842,81.31959533059087,61.384816192866026,79.59656307579432,3.4794370298160118,-76.11712604597831,16.677719626197927,0.5659287018267511,-16.111790924371174
2017-01-17,2.4862194356475458,303.47880311443885,300.9925836787913,85.5312770431916,2.576421269044604,-82.95485577414699,75.45520461659214,2.4102577939742584,-73.04494682261789,71.26898940694454,15.417279329567842,-55.8517100773767,69.12393236835167,10.592590016981662,-58.531342351370014,19.86935076116316,81.51637812178116,61.647027360618,79.64531755109385,3.5327529183575903,-76.11256463273627,16.69642337141781,0.5522319902563018,-16.14419138116151
2017-01-24,2.6794688232815225,301.6688727204762,298.9894038971947,85.37282795296552,2.909480029918714,-82.46334792304681,75.2753895562973,2.4036381418125328,-72.87175141448476,70.86926089083029,15.925979543633456,-54.94328134719683,69.06836771701579,11.195156161549997,-57.873211555465794,19.85717650801886,81.53728980204457,61.68011329402571,79.83268386692774,3.697045968821099,-76.13563789810664,16.79467906860696,0.41239201568740164,-16.38228705291956
2017-01-31,2.887837406125633,299.66424868067924,296.7764112745536,85.3149781903397,3.071367574981487,-82.24361061535822,74.905619329513,2.4383734091043348,-72.46724592040867,70.79744696285275,15.732996673784557,-55.06445028906819,68.92459243145983,11.779189187217586,-57.145403244242246,19.570457228371083,82.19464008485605,62.624182856484964,80.0337438200926,3.7755537776601855,-76.2581900424324,16.85681873402288,0.6351247144940748,-16.221694019528805
2017-02-07,2.8633373310863295,298.95400248044905,296.09066514936274,85.1327339094332,3.068235983941853,-82.06449792549135,74.82506470574077,2.457895106520224,-72.36716959922055,70.65019143491435,15.601967364102547,-55.0482240708118,68.79807923879902,12.530106723626183,-56.267972515172836,19.55191365014635,81.96719033653117,62.41527668638483,80.02559602719597,3.6545690270046283,-76.37102700019135,17.078067398562837,0.691016673703135,-16.3870507248597
2017-02-14,2.9301157067823542,298.86085949036374,295.93074378358136,85.15948710149317,2.934391587279661,-82.2250955142135,74.8664551886279,2.61914770372558,-72.24730748490232,70.60221388773138,15.700983874518457,-54.901230013212924,68.84713244861473,12.85475013508244,-55.99238231353229,19.63966002196043,81.8562621357649,62.21660211380446,80.07635954891789,3.74872901457892,-76.32763053433898,17.369854555061035,0.9161545178751884,-16.453700037185847
2017-02-22,2.8577661040125486,299.3513564722732,296.49359036826064,85.14387983476868,2.974670733300645,-82.16920910146804,74.86279356813301,2.6881273379993114,-72.17466623013371,70.55978158859823,15.604332779935874,-54.955448808662354,68.98989879929852,12.944048394854189,-56.04585040444432,19.728792771456945,81.73043454003063,62.001641768573684,80.11468960348593,3.7058193225280123,-76.40887028095791,17.646295304605168,0.9051079934371965,-16.741187311167973
2017-03-01,2.901648835307629,298.53754175911956,295.6358929238119,85.08902823320346,3.064157751219704,-82.02487048198375,74.6971578943566,2.7339921203444524,-71.96316577401214,70.45784382125879,16.1327074378137,-54.32513638344509,69.11442977490374,12.05262958621259,-57.06180018869115,19.608342622817936,82.24882811852103,62.640485495703096,80.24545164349058,3.6999438001886134,-76.54550784330198,17.389515779421835,1.0336180313409191,-16.355897748080917
2017-03-08,2.899640831924854,298.5940390713126,295.69439823938774,85.11869253595563,2.9775453786247015,-82.14114715733093,74.7242990530873,2.746955838353114,-71.97734321473418,70.54710917367261,15.843858769791868,-54.703250403880745,69.0947319722154,12.07118755676722,-57.02354441544818,19.4557485666484,82.6248860255941,63.1691374589457,80.1969442578608,3.763092457459023,-76.43385180040178,17.57965596967862,0.9952572631410096,-16.58439870653761
2017-03-15,2.9690724266437645,297.16012267330655,294.19105024666277,85.00451904960492,3.2222719639333905,-81.78224708567153,74.81221985967538,2.5800778739441297,-72.23214198573125,70.41191251889114,16.01723453893356,-54.39467797995758,69.0272611113802,12.565408651580498,-56.4618524597997,19.06402074136798,83.04851187417478,63.984491132806795,80.2570395883888,3.8792554302657196,-76.37778415812309,17.817101431607014,0.8902637214205468,-16.92683771018647
2017-03-22,2.961011210919394,297.8696025620269,294.90859135110753,85.17407078701771,3.4050077895522612,-81.76906299746545,74.91798736784109,2.548187019556431,-72.36980034828466,70.45259028244773,15.76375550201004,-54.68883478043769,69.07308714743962,12.366513174858847,-56.70657397258078,19.10798780508224,83.48418345689237,64.37619565181012,80.33738282757571,3.650568394990493,-76.68681443258522,17.994595840755842,0.9308953691920029,-17.063700471563838
2017-03-29,2.9839540743084942,297.91509463880635,294.93114056449787,85.27360112060566,3.8467473079784984,-81.42685381262716,74.90667498458527,2.558744308407911,-72.34793067617736,70.56120932217806,15.743405116499675,-54.817804205678385,69.04984534360621,12.496572536248628,-56.55327280735758,19.019455770118924,83.72291883400409,64.70346306388517,80.3755462189116,3.688945387068374,-76.68660083184322,18.747897758922537,0.9457564642232004,-17.802141294699336
2017-04-05,2.8803725405294216,298.3656446468379,295.48527210630846,85.59238830588298,3.485768775249463,-82.10661953063351,74.75732823239746,2.6615610426523344,-72.09576718974512,70.71118282474313,15.571166610057459,-55.14001621468567,69.16444248962749,12.531572135491405,-56.63287035413609,18.95590466700914,84.14304476089227,65.18714009388313,80.4241809791145,3.7727833004086158,-76.65139767870588,18.915731952440076,0.8699907201547337,-18.045741232285344
2017-04-12,2.8286404325609,298.20277251745364,295.3741320848927,85.36120246842525,3.732088417902047,-81.6291140505232,74.30872834597592,2.570532166146772,-71.73819617982915,70.59641911723267,15.405822507535508,-55.19059660969717,69.54500636539437,12.394620746969732,-57.150385618424636,18.73465855130913,84.51615254264559,65.78149399133645,80.5458709860804,3.5687998629545836,-76.97707112312582,19.173775801877607,0.703513307248341,-18.470262494629267
2017-04-20,2.9306346158417282,298.3923845328129,295.4617499169712,85.28987669743856,4.044675088601198,-81.24520160883736,74.340149100528,2.5020708186788285,-71.83807828184916,70.5915242014838,15.494728083461824,-55.09679611802197,69.5998464341751,12.478717105972628,-57.12112932820248,18.83824803279177,84.25361342957737,65.4153653967856,80.59116520085674,3.529581797587737,-77.061583403269,19.17533402930542,0.6610074557285801,-18.51432657357684
2017-04-27,3.005743553239192,298.376949619707,295.3712060664678,85.23056468348605,4.283205477380077,-80.94735920610597,74.44126758687807,2.5752457047761688,-71.8660218821019,70.56715957778772,15.697927502234087,-54.86923207555363,69.61154472052625,12.460722574296021,-57.15082214623023,18.964961212358617,84.23610723433762,65.271146021979,80.61585529710916,3.544532551499775,-77.0713227456094,19.341509087990033,0.6039150551443591,-18.737594032845674
2017-05-04,2.925497477545889,298.65740111108727,295.7319036335414,85.26088887023526,4.399153133614332,-80.86173573662093,74.35597630493935,2.5554161625622425,-71.80056014237711,70.57382947591408,15.25821614644734,-55.31561332946674,69.42585618602484,12.727696231926114,-56.69815995409873,18.980450811977594,84.1732806012625,65.19282978928491,80.60181456722567,3.589117055364073,-77.0126975118616,19.793433257469406,0.5574665090682597,-19.235966748401147
2017-05-11,2.9505076962472283,298.32366117308527,295.37315347683807,85.22710629855916,4.6086526338331115,-80.61845366472605,74.58668005168032,2.409532295230772,-72.17714775644954,70.51469232088012,15.284648495022488,-55.23004382585763,69.34558468211368,12.233364384170109,-57.11222029794357,18.669187144642706,84.5079953627319,65.8388082180892,80.57608361364775,3.7886952583965083,-76.78738835525124,19.813317333403837,0.5266095387046972,-19.28670779469914
2017-05-18,2.94820889702648,298.69059308905236,295.7423841920259,85.34302521279457,4.4813024154265895,-80.86172279736799,74.81440149776347,2.642672439390131,-72.17172905837334,70.43222285846788,15.073804821860714,-55.35841803660717,69.00478667238463,12.420591686184132,-56.584194986200494,18.730369432038582,84.56822250376268,65.8378530717241,80.64652184561629,3.929393027481874,-76.71712881813441,20.455858306194862,0.5688147391283261,-19.887043567066538
2017-05-25,2.873907489025121,299.2291987899916,296.3552913009665,85.37964583630794,4.417981296458474,-80.96166453984947,74.91877011209112,2.6647281169694095,-72.25404199512171,70.35419421877423,15.255174235922013,-55.09901998285221,69.4932201997925,12.105798651925628,-57.38742154786688,18.883267619810134,84.72292210209054,65.8396544822804,80.56991044664127,4.015638646910276,-76.554271799731,20.491482388369587,0.5529564705439766,-19.93852591782561
2017-06-02,2.8074718946297232,299.6132455758206,296.8057736811909,85.3214794244421,4.417736658161705,-80.9037427662804,75.0768732559518,2.71336074518553,-72.36351251076627,70.30664977303373,15.285625822079565,-55.02102395095416,69.56116272418988,11.790701658099218,-57.77046106609067,18.852792393502103,84.66709999459911,65.81430760109701,80.59436664855156,3.9761391896116747,-76.61822745893988,20.509264218407225,0.5661506891506483,-19.943113529256575
2017-06-09,2.9177106741159973,298.62854045212543,295.71082977800944,84.70051195280045,4.482756440538159,-80.2177555122623,74.83674654213316,2.9925603281573636,-71.84418621397579,70.35519596388883,15.349512151667813,-55.00568381222102,69.5705360135366,11.738963425492063,-57.83157258804454,18.854967009757576,84.56911888911493,65.71415187935736,80.59523050259308,4.119684342215791,-76.47554616037729,20.586133128704663,0.5358957582188021,-20.05023737048586
2017-06-16,2.789920985680201,299.0027499230767,296.21282893739647,84.68842058420901,3.990832303037803,-80.6975882811712,74.77947110550564,3.0667112847110847,-71.71275982079455,70.25568019747955,15.340772195114715,-54.91490800236483,69.66798058285029,11.96031803865904,-57.70766254419125,18.878078433182722,85.06444624448278,66.18636781130006,80.61659785263456,4.104246604317182,-76.51235124831737,21.39403420969284,0.5401073578354585,-20.85392685185738
2017-06-23,2.7473253672992293,299.2033172255393,296.45599185824005,84.68992687058966,3.7552637352813893,-80.93466313530827,74.7343214228797,2.997978873982009,-71.7363425488977,70.32769315566934,15.352066193728525,-54.97562696194081,69.74523817633437,11.922715529755607,-57.82252264657876,18.937008578308404,85.27472442463082,66.33771584632241,80.58573875323174,4.218675159300248,-76.36706359393149,21.53751392209977,0.5800251041942105,-20.95748881790556
2017-06-30,2.580817661489581,299.21447541257646,296.6336577510869,84.68220099065,3.6920624549790055,-80.990138535671,74.78720475023677,3.1163417443875354,-71.67086300584923,70.30022076909593,15.26183836512938,-55.03838240396655,69.74144813388848,11.986118192055148,-57.75532994183334,18.8753493178412,84.8899575987652,66.01460828092401,80.62311005106127,4.264886868916193,-76.35822318214508,21.52137139732134,0.686042434775658,-20.83532896254568
2017-07-10,2.569844420122238,298.5882745140379,296.01843009391564,84.423032241303,3.718268071371295,-80.7047641699317,74.89279575237224,2.844900921699907,-72.04789483067233,70.13748078391096,15.341378973486748,-54.79610181042421,69.76366368112858,11.99909556885611,-57.76456811227247,18.55690411986023,85.05798626968874,66.5010821498285,80.52979951146051,4.213644207664375,-76.31615530379614,21.572025344170235,0.6819973275229667,-20.890028016647268
2017-07-17,2.6431166459057938,297.16970943311975,294.52659278721393,84.31615914385603,3.755721912459348,-80.56043723139668,74.86052629773361,2.779729760172717,-72.0807965375609,70.03548471123366,15.628335391147873,-54.40714932008579,69.59192369407405,12.640205553379108,-56.95171814069495,18.39382790819491,84.97198736899792,66.57815946080301,80.50434147197868,4.040687242888465,-76.46365422909021,21.514666609277047,0.8736698200886411,-20.640996789188407
2017-07-24,2.632476897085102,297.08474971793066,294.45227282084556,84.23590384951905,3.7745547148605527,-80.46134913465849,74.8327350882093,2.7874666117593545,-72.04526847644995,70.0208687759174,15.63694813439236,-54.383920641525044,69.59763940714043,12.880084324710484,-56.71755508242995,18.334988104961205,84.82146223258269,66.48647412762148,80.55856846007974,3.931450041269609,-76.62711841881013,21.5617154570948,0.8581802625013257,-20.703535194593474
2017-07-31,2.6532223739800953,297.20665397209405,294.55343159811395,84.00772063695996,4.234558419862756,-79.77316221709721,74.69460428782145,2.6845242413589565,-72.01008004646249,69.87066007255423,15.830687357921882,-54.03997271463235,69.71534482390165,12.835143974646236,-56.88020084925541,18.648751856663058,84.16766170604079,65.51890984937774,80.55224468272391,3.9377138495166992,-76.61453083320721,21.627468579137506,0.8730737923004971,-20.754394786837008
2017-08-07,2.5455183614578334,297.2477529441414,294.70223458268356,84.03801837226209,4.172330007462449,-79.86568836479964,74.6149704306088,2.757047905793318,-71.85792252481549,69.85102107352844,15.813508228135875,-54.03751284539257,69.6301984692403,12.666101604988828,-56.964096864251474,18.50142336726531,84.13159728642155,65.63017391915625,80.5565480444141,3.8976147297274526,-76.65893331468665,21.82165040422857,0.8733958163345649,-20.948254587894006
2017-08-14,2.4736334826930624,298.0825702842465,295.60893680155345,84.12699149684217,4.137788579002676,-79.98920291783949,74.79962993481264,2.71257274550652,-72.08705718930612,69.89405560170218,15.838785329662496,-54.05527027203968,69.7416315289778,12.707139536248505,-57.0344919927293,18.75954002576373,84.04444241897343,65.2849023932097,80.45333422930425,3.8256943695918286,-76.62763985971242,22.074508907276247,0.9743319441401512,-21.100176963136096
2017-08-21,2.3622914249738862,298.54522002574004,296.18292860076616,84.21714633600617,4.046516442481833,-80.17062989352434,74.883176643502,2.7727780712958863,-72.11039857220611,69.89848355590144,15.817748735631081,-54.08073482027035,69.78496461327806,12.583392945038813,-57.201571668239254,18.726353203905916,84.1251234244217,65.39877022051579,80.49202776709643,3.8771021965159287,-76.6149255705805,22.295816595270654,0.8923782988092382,-21.403438296461417
2017-08-28,2.374950044729509,298.54494613276904,296.1699960880395,84.25070061712628,4.0139453136027825,-80.2367553035235,74.95653350889802,2.749221404167228,-72.20731210473079,69.86914561310218,15.892689849345311,-53.97645576375687,69.75063038123177,12.605421767092025,-57.14520861413975,18.79641453152454,84.24996850663247,65.45355397510792,80.58899604755204,3.8626591722948556,-76.72633687525719,22.216529797402508,0.8850483956631583,-21.33148140173935
