date,TCI,TO_SPY,FROM_SPY,NET_SPY,TO_QQQ,FROM_QQQ,NET_QQQ,TO_IWM,FROM_IWM,NET_IWM,TO_EFA,FROM_EFA,NET_EFA,TO_EEM,FROM_EEM,NET_EEM,TO_TLT,FROM_TLT,NET_TLT,TO_LQD,FROM_LQD,NET_LQD,TO_GLD,FROM_GLD,NET_GLD
2015-07-28,100.0,155.12331249985073,99.99999999999999,55.123312499850755,102.17910196197198,100.0,2.1791019619719743,91.8861079266056,100.0,-8.113892073394402,64.32505228277188,100.0,-35.67494771722812,122.14392407437123,100.0,22.143924074371224,106.91604067875278,100.0,6.916040678752777,116.27512110777205,100.0,16.27512110777205,41.15133946790378,100.0,-58.84866053209622
2015-07-29,100.0,158.23750318156164,100.0,58.23750318156162,98.8873800166225,99.99999999999997,-1.112619983377483,84.3590904114386,100.0,-15.640909588561403,59.41309570332793,100.0,-40.58690429667207,124.37661135880096,100.00000000000003,24.376611358800936,113.19483221398603,100.0,13.194832213986029,116.81679394909538,100.0,16.816793949095388,44.71469316516699,100.0,-55.285306834833015
2015-07-30,100.0,157.28282824950435,100.0,57.28282824950435,96.7067335715683,99.99999999999999,-3.293266428431696,79.85104893492138,99.99999999999997,-20.14895106507859,52.45486454500375,100.0,-47.54513545499625,126.54529233145469,99.99999999999999,26.545292331454696,118.30288646773101,100.0,18.302886467731017,124.06793818712652,100.0,24.067938187126515,44.788407712689946,99.99999999999999,-55.21159228731004
2015-07-31,100.0,158.12285316924516,99.99999999999999,58.12285316924516,99.38276221497682,100.0,-0.6172377850231836,68.2596787841202,100.0,-31.740321215879806,49.80077754117036,100.0,-50.19922245882964,138.2874888519814,100.0,38.28748885198141,119.93925163211291,100.0,19.93925163211292,119.70826496049929,99.99999999999999,19.7082649604993,46.498922845893794,100.0,-53.501077154106206
2015-08-03,100.0,158.56835243653643,99.99999999999999,58.56835243653645,97.41841055141481,100.0,-2.5815894485851865,67.15784216459528,100.0,-32.84215783540472,47.80015978907042,100.0,-52.19984021092958,142.00208753076126,100.0,42.002087530761266,119.32599994190072,100.0,19.32599994190072,118.02925786629142,100.0,18.029257866291417,49.69788971942961,100.0,-50.30211028057039
2015-08-04,100.0,162.5344702479387,99.99999999999997,62.53447024793872,99.48609458916864,100.0,-0.5139054108313501,64.34457804773102,100.0,-35.65542195226898,49.15087566179454,100.0,-50.84912433820546,143.37341615248062,100.0,43.37341615248063,116.56295824142391,100.0,16.562958241423907,114.65177218688645,99.99999999999999,14.651772186886458,49.895834872576145,100.00000000000003,-50.10416512742388
2015-08-05,100.0,161.35064455254908,100.00000000000003,61.35064455254906,101.50804607851302,99.99999999999999,1.5080460785130367,65.10832754563829,100.00000000000003,-34.89167245436173,49.03477270757599,100.0,-50.96522729242401,142.31849766874691,100.0,42.318497668746915,116.29282641099397,99.99999999999999,16.292826410993978,115.24545647861608,100.0,15.24545647861608,49.1414285573667,100.0,-50.858571442633306
2015-08-06,100.0,165.90676013824077,100.0,65.90676013824077,97.88462477380459,100.0,-2.115375226195415,58.41915469030832,99.99999999999999,-41.580845309691675,61.42203033285012,100.0,-38.57796966714988,142.6178346327646,100.0,42.617834632764605,108.0802585585602,100.0,8.080258558560205,113.38776837017801,100.0,13.38776837017801,52.2815685032934,100.0,-47.7184314967066
2015-08-07,100.0,161.97648616582433,100.0,61.97648616582434,102.12157942655469,99.99999999999999,2.1215794265546983,58.75271227640697,100.0,-41.24728772359303,63.82792321739307,100.00000000000003,-36.17207678260696,141.128039102048,100.0,41.12803910204801,112.86435555196113,99.99999999999999,12.864355551961138,108.70749255722849,100.0,8.707492557228491,50.62141170258327,100.0,-49.37858829741673
2015-08-10,100.0,159.58158709229494,100.0,59.58158709229493,106.04787242171656,100.0,6.04787242171656,56.39669267115834,99.99999999999999,-43.603307328841645,65.3385067066214,100.0,-34.6614932933786,142.83841803969239,100.0,42.83841803969237,113.65387334879014,100.0,13.653873348790135,103.81619386655797,99.99999999999997,3.816193866557982,52.32685585316831,100.0,-47.67314414683169
2015-08-11,99.99999999999997,161.33808457037603,100.0,61.33808457037604,107.39551604914044,100.0,7.395516049140438,56.38640537252635,99.99999999999999,-43.61359462747364,65.25321865650317,100.0,-34.746781343496835,144.2748321370078,100.0,44.274832137007806,110.96755521830897,100.0,10.967555218308966,101.83425977484725,100.0,1.8342597748472578,52.55012822128992,100.0,-47.44987177871008
2015-08-12,100.0,173.58456191461931,100.0,73.5845619146193,91.98039833386105,100.0,-8.019601666138954,49.471599444604934,100.0,-50.528400555395066,75.98044859333058,100.0,-24.019551406669414,128.7171993821594,100.0,28.717199382159396,116.5549809776877,100.0,16.554980977687705,112.7719492234345,99.99999999999999,12.77194922343451,50.93886213030252,100.0,-49.06113786969748
2015-08-13,99.99999999999997,169.50449705912777,99.99999999999997,69.5044970591278,87.11477806992094,99.99999999999999,-12.885221930079037,51.974754544579916,99.99999999999999,-48.02524545542008,76.8883355295719,100.0,-23.111664470428096,123.71888077241321,100.0,23.718880772413222,120.73281374117006,100.0,20.732813741170062,114.60890309132499,100.0,14.608903091324986,55.457037191891075,100.0,-44.542962808108925
2015-08-14,100.0,168.90358705477993,100.0,68.90358705477992,87.91654327293081,99.99999999999999,-12.083456727069175,53.72016457180645,100.0,-46.27983542819355,76.81998971576934,99.99999999999999,-23.180010284230658,123.86379831295868,100.0,23.863798312958686,119.61598748037096,100.00000000000003,19.615987480370944,114.09811045868834,100.0,14.098110458688339,55.061819132695454,100.0,-44.938180867304546
2015-08-17,100.0,169.2734922848975,100.0,69.2734922848975,78.58323450076041,100.0,-21.416765499239588,55.91444450774643,100.0,-44.08555549225357,84.95141384310186,100.0,-15.048586156898136,106.70094250482636,100.0,6.700942504826357,125.8799437485144,100.00000000000003,25.87994374851439,119.19726671141957,100.0,19.19726671141957,59.4992618987335,100.0,-40.5007381012665
2015-08-18,100.0,170.50793817710698,100.0,70.507938177107,78.9528654604523,100.0,-21.047134539547695,53.900031083968535,99.99999999999999,-46.09996891603145,80.73437563145768,100.0,-19.265624368542323,112.51785813728519,100.0,12.517858137285188,124.30028137604774,100.0,24.30028137604774,119.3575197666683,99.99999999999999,19.357519766668318,59.72913036701325,100.0,-40.27086963298675
2015-08-19,100.0,174.56361648664858,100.0,74.5636164866486,69.64503069832537,100.0,-30.35496930167463,54.23685527470581,100.0,-45.76314472529419,82.2943313980123,100.0,-17.70566860198769,108.35687248524566,100.0,8.35687248524566,131.6336209615995,100.0,31.633620961599497,121.67153871750043,100.0,21.671538717500425,57.59813397796232,100.0,-42.40186602203768
2015-08-20,100.0,175.78302533791427,100.0,75.78302533791425,66.73240793989963,100.00000000000003,-33.26759206010039,55.14602211904606,100.0,-44.85397788095394,90.11812807523201,100.0,-9.881871924767992,101.39129021460333,100.0,1.3912902146033357,127.9309579677431,100.00000000000003,27.930957967743076,112.93702666770689,100.0,12.937026667706885,69.96114167785476,99.99999999999999,-30.038858322145234
2015-08-21,100.0,123.66998827199365,100.0,23.669988271993645,100.39064115241135,100.0,0.3906411524113418,80.50250788395972,99.99999999999999,-19.49749211604027,99.46569833227676,99.99999999999999,-0.5343016677232248,87.54992092997391,100.0,-12.4500790700261,127.66718081720101,100.0,27.667180817201007,110.9576741322797,100.0,10.957674132279704,69.7963884799039,100.0,-30.203611520096096
2015-08-24,99.99999999999999,145.27554850643912,99.99999999999999,45.27554850643912,80.02506979180822,100.0,-19.974930208191775,88.38576258717825,100.0,-11.614237412821748,95.54433704505023,100.0,-4.455662954949768,81.65088296576832,99.99999999999999,-18.349117034231664,118.0118806759004,100.0,18.011880675900404,105.03817732749205,100.0,5.038177327492055,86.0683411003634,99.99999999999999,-13.93165889963659
2015-08-25,100.0,137.83563459482676,100.0,37.83563459482675,88.87163777149077,100.00000000000003,-11.128362228509248,84.12036810707647,100.0,-15.879631892923529,101.73408962065702,100.0,1.73408962065702,77.54343291207803,100.0,-22.456567087921965,118.97735839042596,99.99999999999999,18.97735839042597,103.8938996648103,100.0,3.8938996648103075,87.02357893863466,99.99999999999997,-12.976421061365318
2015-08-26,100.0,126.64743744266084,100.0,26.64743744266085,123.19182869974918,100.0,23.191828699749184,84.1615377674277,100.0,-15.838462232572292,89.13844921313853,100.0,-10.861550786861473,103.443162577859,100.0,3.4431625778589936,105.38156437941942,100.0,5.381564379419412,99.12835442490952,100.0,-0.871645575090485,68.9076654948358,100.0,-31.0923345051642
2015-08-27,100.0,133.8798671276473,99.99999999999999,33.87986712764729,123.31842670881687,100.0,23.318426708816876,87.49688513832756,100.0,-12.503114861672449,96.24941893600452,99.99999999999999,-3.750581063995473,82.07085671354932,100.0,-17.929143286450678,114.83522821856957,100.0,14.835228218569574,92.94089814777746,100.0,-7.059101852222538,69.20841900930738,99.99999999999999,-30.791580990692612
2015-08-28,100.0,129.4607233968388,100.0,29.460723396838805,119.09663879775003,100.0,19.096638797750032,101.75685565345869,100.0,1.7568556534586888,91.69624332587799,100.0,-8.30375667412202,85.11904562170828,99.99999999999999,-14.880954378291712,113.31576254380393,100.0,13.315762543803933,93.70624607784151,100.0,-6.293753922158485,65.84848458272077,100.0,-34.151515417279235
2015-08-31,100.0,128.7558341047855,99.99999999999999,28.755834104785517,125.07465630233466,100.0,25.074656302334652,102.29897059707456,100.0,2.2989705970745566,84.26399745474197,99.99999999999999,-15.736002545258021,90.32352090784683,100.0,-9.676479092153178,113.58519531884727,100.0,13.585195318847276,93.7717161601769,100.0,-6.228283839823101,61.92610915419235,100.0,-38.07389084580765
2015-09-01,100.0,133.0158791198876,99.99999999999997,33.015879119887614,132.03868011529292,100.0,32.03868011529292,97.86690401330073,99.99999999999997,-2.1330959866992516,87.12090731562257,100.0,-12.879092684377424,90.77016020841988,99.99999999999997,-9.229839791580098,98.76660764649708,99.99999999999999,-1.2333923535029157,100.569130896934,100.0,0.5691308969340003,59.85173068404524,100.0,-40.14826931595476
2015-09-02,100.0,133.6276682934388,100.0,33.627668293438795,132.29940909916257,99.99999999999999,32.29940909916259,96.62072757904748,100.0,-3.379272420952517,85.49085254680503,100.0,-14.50914745319497,93.41536951652196,99.99999999999997,-6.584630483478016,99.25656164752978,100.0,-0.743438352470216,99.67393001288532,100.0,-0.3260699871146744,59.615481304609055,100.0,-40.384518695390945
2015-09-03,100.0,136.76832154491117,100.00000000000003,36.76832154491117,118.59055739584426,100.0,18.590557395844254,99.42848797553108,100.0,-0.5715120244689231,92.8661945768821,100.0,-7.133805423117911,101.58976562165275,99.99999999999997,1.5897656216527611,111.35782969884008,100.0,11.35782969884007,83.51889241705597,100.0,-16.481107582944034,55.87995076928265,100.0,-44.12004923071735
2015-09-04,100.0,150.38991597658017,99.99999999999999,50.38991597658017,112.26172244218282,100.00000000000003,12.261722442182798,85.89494650578399,100.0,-14.105053494216001,88.57150078354977,100.0,-11.428499216450238,109.65879018788769,100.0,9.65879018788769,111.27258532165737,100.0,11.272585321657381,84.2244022835048,99.99999999999999,-15.775597716495183,57.72613649885342,100.0,-42.27386350114658
2015-09-08,99.99999999999999,150.92687611981407,100.0,50.926876119814054,113.31667427227228,100.0,13.316674272272277,86.53989931431111,99.99999999999999,-13.46010068568888,88.42759392749457,100.0,-11.572406072505437,109.46978862965828,100.0,9.469788629658282,110.76811786663212,100.0,10.768117866632121,84.89452733798795,100.0,-15.105472662012042,55.65652253182961,99.99999999999997,-44.34347746817037
2015-09-09,100.0,150.3449170162102,99.99999999999999,50.34491701621021,113.45828181735196,100.0,13.458281817351958,84.90176195945149,99.99999999999999,-15.098238040548495,91.68447397450187,100.0,-8.315526025498132,105.77740328625373,100.0,5.777403286253735,113.88861233120349,100.0,13.888612331203486,80.5211224557617,99.99999999999997,-19.478877544238284,59.423427159265586,100.0,-40.576572840734414
2015-09-10,99.99999999999997,150.05168802011238,99.99999999999997,50.051688020112394,111.7316586983137,99.99999999999999,11.731658698313707,86.09791324423287,100.0,-13.90208675576713,92.63929424051524,99.99999999999999,-7.360705759484743,105.9308784105944,99.99999999999999,5.930878410594421,114.62635167912791,99.99999999999997,14.626351679127936,80.24356538329293,99.99999999999999,-19.756434616707054,58.678650323810444,100.0,-41.321349676189556
2015-09-11,100.0,156.02990763627957,100.0,56.029907636279574,112.6063367250721,99.99999999999999,12.60633672507211,82.16101005209293,100.0,-17.83898994790707,94.98612316279133,100.0,-5.0138768372086755,102.48437181961944,100.0,2.4843718196194464,117.02650363557872,100.0,17.026503635578717,77.24998949638861,99.99999999999999,-22.750010503611385,57.45575747217726,100.0,-42.54424252782274
2015-09-14,100.0,157.31479023976044,99.99999999999999,57.31479023976046,110.60080333216573,100.0,10.600803332165732,83.40610264621068,100.00000000000003,-16.593897353789334,94.89370302525725,100.00000000000003,-5.106296974742763,100.62050269483767,99.99999999999999,0.6205026948376768,119.29107045212686,100.0,19.291070452126856,75.6098832145102,99.99999999999997,-24.390116785489766,58.263144395131135,99.99999999999999,-41.73685560486885
2015-09-15,100.0,149.59962943348413,100.0,49.599629433484125,114.62775538998235,100.0,14.627755389982354,85.85233082814084,99.99999999999999,-14.147669171859157,91.31385382497889,100.0,-8.686146175021104,104.18499326625262,99.99999999999999,4.184993266252624,118.25866741444884,100.0,18.258667414448837,77.8109299076172,100.0,-22.1890700923828,58.351839935095114,100.0,-41.648160064904886
2015-09-16,100.0,145.0594847825759,100.0,45.05948478257591,109.12897654863669,100.0,9.128976548636691,82.97598973144017,100.0,-17.02401026855984,85.61830219673756,100.00000000000003,-14.381697803262462,112.97892001298142,100.0,12.97892001298142,113.37862042622066,100.0,13.378620426220667,84.20046100945666,99.99999999999999,-15.799538990543327,66.65924529195095,100.0,-33.34075470804905
2015-09-17,100.0,139.3819193794124,99.99999999999999,39.38191937941243,106.06325571624265,100.0,6.063255716242644,89.57667159491417,100.0,-10.42332840508583,84.56869586292011,99.99999999999999,-15.431304137079882,105.87247946572337,100.0,5.872479465723379,106.24846911553941,99.99999999999999,6.248469115539413,101.21598051584108,100.0,1.2159805158410864,67.0725283494068,100.0,-32.92747165059321
2015-09-18,100.0,147.36747596091027,100.0,47.36747596091027,90.7282429645202,100.0,-9.2717570354798,85.6858621341851,100.0,-14.314137865814903,105.56769223938652,100.0,5.5676922393865125,90.95102767978982,100.0,-9.04897232021018,104.56288205494366,99.99999999999997,4.562882054943684,100.29154472691798,100.0,0.2915447269179694,74.8452722393465,100.0,-25.154727760653493
2015-09-21,100.0,143.6744043893325,99.99999999999999,43.67440438933251,87.02723010402754,100.0,-12.972769895972458,83.7495137287986,99.99999999999999,-16.250486271201392,113.78586690214063,100.0,13.785866902140631,90.93208053362933,100.0,-9.067919466370666,93.6416333819723,99.99999999999999,-6.358366618027689,106.71164025322433,100.0,6.711640253224327,80.47763070687475,100.0,-19.52236929312525
2015-09-22,100.0,137.5293199831648,100.0,37.529319983164825,94.16024404384848,100.0,-5.8397559561515155,92.70898460883184,100.0,-7.291015391168165,106.50206799260953,100.0,6.502067992609528,96.8718012462968,100.0,-3.128198753703204,97.16352476073517,99.99999999999999,-2.836475239264824,105.27188594408767,100.0,5.271885944087673,69.79217142042565,99.99999999999999,-30.207828579574336
2015-09-23,100.0,138.92784718924304,100.0,38.927847189243025,101.46836900849183,100.0,1.4683690084918322,92.35096868641443,100.00000000000003,-7.649031313585586,105.98697973405086,100.0,5.986979734050868,95.8293019767662,100.0,-4.170698023233799,97.49165376448666,99.99999999999999,-2.5083462355133257,106.7589336258063,100.0,6.758933625806307,61.185946014740644,100.0,-38.814053985259356
2015-09-24,100.0,135.7009314523852,100.0,35.7009314523852,100.33613210884118,100.0,0.3361321088411806,101.51510673363371,100.0,1.5151067336337087,100.5310778344719,100.0,0.5310778344719047,102.01885493492912,100.00000000000003,2.018854934929104,118.82146890109607,100.0,18.82146890109606,87.11667147017663,100.0,-12.883328529823368,53.95975656446623,100.0,-46.04024343553377
2015-09-25,100.0,137.29523538963707,100.0,37.29523538963706,106.61129887185088,99.99999999999999,6.61129887185089,80.61519607270876,100.0,-19.38480392729125,123.4728263820465,100.0,23.472826382046506,76.1737423550708,100.0,-23.826257644929193,118.70106409495271,100.0,18.701064094952713,88.06057996041604,100.0,-11.93942003958396,69.07005687331727,100.0,-30.929943126682737
2015-09-28,100.0,130.43271223172863,100.0,30.43271223172863,105.07965398277348,99.99999999999999,5.0796539827734914,97.24945497981489,100.0,-2.7505450201851134,127.18939289917057,99.99999999999997,27.189392899170596,68.65776764568461,100.00000000000003,-31.342232354315403,101.47274791700471,100.0,1.472747917004713,101.97157267836752,100.0,1.971572678367517,67.94669766545557,100.0,-32.05330233454443
2015-09-29,100.0,124.46856982287696,100.0,24.46856982287695,105.56765978558896,100.0,5.567659785588952,108.28113785973275,100.0,8.281137859732745,119.71976017031673,100.0,19.719760170316736,75.13056783801146,100.0,-24.869432161988534,103.86191984722204,100.00000000000003,3.8619198472220173,99.03273613764813,99.99999999999997,-0.9672638623518415,63.93764853860302,100.0,-36.06235146139698
2015-09-30,100.0,127.11268372865665,100.0,27.11268372865665,107.06466667039048,100.00000000000003,7.0646666703904515,109.19957550253523,99.99999999999999,9.19957550253524,125.29608812181728,99.99999999999999,25.296088121817284,67.92329287679934,100.0,-32.07670712320066,100.0201296081222,99.99999999999997,0.020129608122232412,101.96550338553646,100.0,1.9655033855364712,61.41806010614237,100.0,-38.58193989385763
2015-10-01,100.0,128.9371771024264,100.0,28.937177102426404,102.45936801957318,100.0,2.4593680195731826,115.0150925170176,100.0,15.015092517017603,122.9966710801973,100.0,22.996671080197295,67.97889192150154,100.0,-32.021108078498465,103.26131816229656,100.0,3.261318162296556,98.5675789765147,99.99999999999999,-1.4324210234852863,60.78390222047272,100.0,-39.21609777952728
2015-10-02,100.0,124.79028135256117,100.0,24.79028135256116,99.87752530457176,100.0,-0.12247469542823186,111.69641044767972,100.0,11.696410447679728,113.5343023629481,100.0,13.534302362948104,79.3445806499251,100.0,-20.6554193500749,101.98937991856027,100.0,1.9893799185602745,103.24410859496848,100.00000000000003,3.2441085949684645,65.52341136878539,99.99999999999997,-34.47658863121459
2015-10-05,100.0,135.3353933164606,100.0,35.33539331646058,89.6512950025207,100.0,-10.348704997479297,111.67327936781315,100.0,11.67327936781315,113.15925758145202,100.0,13.159257581452021,79.46472468850104,100.0,-20.535275311498957,109.35762189870135,100.0,9.357621898701352,99.24346419843964,100.0,-0.7565358015603652,62.11496394611156,100.0,-37.88503605388844
2015-10-06,100.0,139.16565606381627,100.0,39.16565606381628,93.4323404540323,100.0,-6.567659545967697,106.43277445481394,100.0,6.432774454813939,110.6432279504826,100.0,10.643227950482604,78.69743620699819,99.99999999999999,-21.302563793001806,109.8752983314121,100.0,9.875298331412097,104.34864036102998,100.0,4.348640361029976,57.40462617741458,100.0,-42.59537382258542
2015-10-07,99.99999999999999,136.61578856178812,99.99999999999999,36.61578856178814,97.48815322138576,100.0,-2.511846778614246,108.8018062399594,99.99999999999999,8.80180623995942,95.38526897785322,100.0,-4.61473102214679,83.80410726025744,100.0,-16.195892739742558,125.91798705112163,100.0,25.917987051121628,109.43694321114086,100.0,9.436943211140857,42.54994547649351,100.0,-57.45005452350649
2015-10-08,99.99999999999997,148.9133768687536,100.0,48.91337686875359,85.3019760323037,100.0,-14.698023967696294,107.36230766708887,100.0,7.362307667088874,95.15324529360504,99.99999999999997,-4.84675470639494,84.68351203619468,100.0,-15.316487963805315,122.78236386890819,100.0,22.782363868908195,114.03108548658902,99.99999999999999,14.031085486589035,41.77213274655684,100.0,-58.22786725344316
2015-10-09,100.0,159.53159725849537,100.0,59.531597258495374,72.99118257062851,100.0,-27.00881742937149,107.32162456580552,100.0,7.321624565805518,95.9255702222119,100.0,-4.074429777788091,86.27314933362929,100.0,-13.726850666370705,129.52380284864057,100.0,29.523802848640557,106.02009631530336,99.99999999999999,6.02009631530337,42.41297688528551,100.0,-57.58702311471448
2015-10-12,100.0,158.60246832579935,100.00000000000003,58.602468325799336,73.61072927721618,100.0,-26.38927072278382,107.58374619497467,100.0,7.583746194974661,100.06245811422845,100.0,0.06245811422844749,82.97525984161163,99.99999999999999,-17.02474015838835,129.4741118737997,100.0,29.474111873799714,105.46970927212178,100.0,5.469709272121781,42.22151710024826,100.0,-57.77848289975174
2015-10-13,100.0,151.26215597148888,100.0,51.26215597148889,78.5275195015308,100.0,-21.472480498469192,111.86449811885808,99.99999999999999,11.86449811885809,99.86258630278766,99.99999999999999,-0.13741369721232966,83.4458911429516,100.0,-16.554108857048412,130.19944506056223,100.0,30.199445060562226,111.06902596329303,100.0,11.069025963293022,33.768877938527694,100.0,-66.2311220614723
2015-10-14,100.0,181.75532832462073,99.99999999999999,81.75532832462075,54.73447189129757,99.99999999999999,-45.265528108702426,80.5977538325746,100.0,-19.402246167425396,105.81663714384233,99.99999999999999,5.816637143842341,91.13520389048337,100.0,-8.864796109516638,128.8237932454102,100.0,28.8237932454102,122.23409308457332,100.0,22.234093084573313,34.90271858719787,99.99999999999997,-65.0972814128021
2015-10-15,100.0,180.21748729047877,100.0,80.21748729047877,56.32796439724238,100.0,-43.67203560275762,75.18487622416279,100.0,-24.81512377583721,109.08252720615945,100.0,9.082527206159451,92.79341537737128,100.0,-7.206584622628731,128.00462222595664,100.0,28.00462222595663,129.0353665062274,100.0,29.0353665062274,29.353740772401327,99.99999999999997,-70.64625922759865
2015-10-16,99.99999999999999,181.91455453650468,100.0,81.9145545365047,55.27509927023117,100.0,-44.72490072976883,78.45486921946883,100.0,-21.545130780531174,110.76729792354962,100.0,10.767297923549624,90.7161157899043,100.0,-9.283884210095705,127.91947180078995,100.0,27.919471800789953,121.29450360234337,100.0,21.294503602343372,33.65808785720804,100.0,-66.34191214279195
2015-10-19,100.0,174.5684281886889,100.0,74.5684281886889,62.321653716602164,100.0,-37.678346283397836,78.76757843331032,100.0,-21.232421566689673,109.74570035474297,100.0,9.745700354742958,94.77290857361365,100.0,-5.227091426386354,120.8517436221285,100.0,20.851743622128495,124.08236869202366,100.0,24.08236869202367,34.88961841888985,100.0,-65.11038158111015
2015-10-20,99.99999999999999,163.32267879685534,100.0,63.322678796855335,74.08701704265827,99.99999999999999,-25.91298295734171,79.81171016284547,99.99999999999999,-20.188289837154517,98.26477758188645,99.99999999999999,-1.7352224181135467,106.11389543913774,99.99999999999999,6.113895439137751,119.45258766723805,99.99999999999997,19.452587667238074,125.65937323431615,100.0,25.659373234316153,33.28796007506249,100.0,-66.7120399249375
2015-10-21,100.0,162.08963691401217,100.0,62.08963691401217,69.90958000773229,99.99999999999999,-30.0904199922677,85.84132200480943,100.00000000000003,-14.158677995190594,105.51984373354608,100.0,5.5198437335460815,105.5441556170526,100.0,5.544155617052593,123.64126330108556,100.0,23.64126330108556,100.94764107029289,100.0,0.9476410702928817,46.506557351469056,99.99999999999997,-53.49344264853092
2015-10-22,100.0,167.7152498616405,100.0,67.7152498616405,68.64453144339844,99.99999999999999,-31.35546855660155,79.74552082413018,100.0,-20.25447917586982,100.44875004270453,100.0,0.44875004270452656,106.1240260067973,100.0,6.12402600679729,127.58600018793842,100.0,27.58600018793842,100.89440936307778,99.99999999999999,0.8944093630777972,48.84151227031289,100.0,-51.15848772968712
2015-10-23,99.99999999999999,165.54459207363524,100.0,65.54459207363523,73.21067775087548,100.0,-26.789322249124524,79.3132574733187,100.0,-20.6867425266813,95.28473638221524,100.0,-4.7152636177847596,114.66216541815312,100.0,14.662165418153128,128.1575936721661,100.0,28.15759367216608,99.88894655882528,100.0,-0.11105344117471327,43.93803067081081,99.99999999999999,-56.061969329189175
2015-10-26,100.0,163.95782493098383,100.0,63.95782493098383,73.99362245391283,100.00000000000003,-26.00637754608719,79.24106284557253,99.99999999999997,-20.75893715442745,93.3318922781031,99.99999999999999,-6.668107721896888,117.1131717732993,100.0,17.113171773299296,129.30778012065412,100.0,29.307780120654115,99.37934756738517,100.0,-0.6206524326148322,43.67529803008919,100.0,-56.32470196991082
2015-10-27,100.0,160.11802974836743,99.99999999999999,60.118029748367455,75.83944128676072,100.0,-24.160558713239276,80.79005039941526,100.0,-19.209949600584743,97.44605971779194,100.0,-2.553940282208056,118.6504515551437,100.0,18.65045155514371,126.3814393442139,100.0,26.38143934421391,99.98203723273745,100.0,-0.017962767262547086,40.79249071556953,99.99999999999997,-59.20750928443045
2015-10-28,100.0,164.36648322526048,99.99999999999997,64.36648322526051,70.54026428844186,100.0,-29.45973571155813,82.23906308603824,100.0,-17.760936913961757,93.20467837238218,100.0,-6.795321627617823,139.98026523034557,100.0,39.980265230345566,103.24680360542322,100.0,3.2468036054232208,104.05003429946001,99.99999999999999,4.050034299460014,42.37240789264846,100.0,-57.62759210735153
2015-10-29,99.99999999999999,159.97918809692487,100.0,59.979188096924865,71.11503654316968,99.99999999999999,-28.884963456830302,85.81188832282741,100.0,-14.188111677172587,94.28547336091357,99.99999999999999,-5.714526639086415,135.91377101620012,100.0,35.9137710162001,107.41938885741193,100.0,7.419388857411935,100.29540648629455,100.00000000000003,0.29540648629453603,45.179847316257835,100.0,-54.820152683742165
2015-10-30,100.0,160.30253070552115,100.0,60.302530705521164,71.36161032988343,100.0,-28.63838967011657,86.9704260098223,99.99999999999999,-13.02957399017769,96.07380765714888,99.99999999999999,-3.926192342851109,133.92882012505112,100.0,33.92882012505112,105.45698750247033,100.0,5.456987502470323,102.94624979513969,100.00000000000003,2.946249795139666,42.95956787496309,100.0,-57.04043212503691
2015-11-02,99.99999999999999,162.36413261116226,100.0,62.36413261116227,73.17136197572704,100.0,-26.828638024272966,89.8736014789009,99.99999999999999,-10.1263985210991,106.16569783444018,100.0,6.165697834440187,107.81905276437533,100.0,7.819052764375334,99.07282317379772,100.0,-0.9271768262022806,122.56201907680516,99.99999999999999,22.56201907680516,38.97131108479139,100.0,-61.028688915208605
2015-11-03,100.0,174.46218924367292,100.0,74.46218924367291,71.9105306516533,100.0,-28.089469348346697,74.15139318007884,100.0,-25.84860681992116,97.8440445582302,100.0,-2.155955441769808,113.76498716149382,100.0,13.764987161493814,132.8511362316307,100.0,32.85113623163072,106.44127347097749,99.99999999999999,6.441273470977505,28.57444550226276,100.0,-71.42555449773724
2015-11-04,100.0,171.30986847078537,99.99999999999997,71.3098684707854,73.58860297571236,100.0,-26.41139702428764,69.0061313108413,100.0,-30.9938686891587,101.5391960195148,100.0,1.5391960195147991,113.20483971725707,100.0,13.204839717257077,132.13417519948237,100.0,32.134175199482364,111.71635824041803,100.0,11.716358240418035,27.500828065988724,100.0,-72.49917193401127
2015-11-05,100.0,172.58231419138846,100.0,72.58231419138845,73.98859043419424,100.0,-26.011409565805764,66.76939284514121,100.0,-33.230607154858795,101.12422042572346,100.0,1.1242204257234656,114.62228670055839,100.0,14.622286700558384,135.74735391211013,100.0,35.74735391211013,107.80820984943122,99.99999999999999,7.808209849431236,27.35763164145288,100.0,-72.64236835854712
2015-11-06,100.0,165.1922611852051,100.0,65.1922611852051,74.201617494861,99.99999999999999,-25.798382505138996,72.53628021833282,100.0,-27.463719781667184,96.15707728811456,100.0,-3.8429227118854326,122.77135011561397,100.0,22.771350115613977,127.87598399760371,100.0,27.875983997603715,106.3055433789636,100.0,6.305543378963607,34.95988632130522,99.99999999999999,-65.04011367869477
2015-11-09,100.0,165.4013344717403,100.0,65.40133447174033,76.02913698524134,99.99999999999999,-23.97086301475865,75.67595546801206,99.99999999999999,-24.32404453198792,108.884592610257,100.0,8.884592610257002,100.54391967937784,100.0,0.5439196793778356,122.76192021300545,100.0,22.76192021300545,116.61085972685561,100.0,16.610859726855608,34.09228084551039,100.0,-65.90771915448961
